MacroPlot.Name,Monitoring.Status,Date,Index,Transect,Quadrat,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumQuadTran,QuadLen,QuadWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species.Symbol,Visited,X
PIEN 04,PR01,7/20/1994 12:00:00 AM,7,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,8,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,9,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,10,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,11,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,12,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,13,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,14,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,15,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,16,1,1,L,,X,6,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,17,1,1,L,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,18,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,19,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,20,1,1,L,,X,3,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,21,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,22,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,23,1,1,L,,X,3,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,24,1,1,L,,X,3,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,25,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,26,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,27,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,28,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,29,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,30,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,31,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,32,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIEN,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,33,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIEN,,
PIEN 04,PR01,7/20/1994 12:00:00 AM,34,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABLA,,
PIEN 04,PR02,10/23/2003 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
PIEN 04,PR02,10/23/2003 12:00:00 AM,1,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIEN 04,PR02,10/23/2003 12:00:00 AM,2,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIEN 04,PR02,10/23/2003 12:00:00 AM,3,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR02,10/23/2003 12:00:00 AM,4,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR02,10/23/2003 12:00:00 AM,5,1,1,L,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR02,10/23/2003 12:00:00 AM,6,1,1,L,,X,8,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR02,10/23/2003 12:00:00 AM,7,1,1,L,,X,6,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR02,10/23/2003 12:00:00 AM,8,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,,
PIEN 04,PR02,10/23/2003 12:00:00 AM,9,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,,
PIEN 04,PR02,10/23/2003 12:00:00 AM,10,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,,
PIEN 04,PR02,10/23/2003 12:00:00 AM,11,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIEN,,
PIEN 04,PR02,10/23/2003 12:00:00 AM,12,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABLA,,
PIEN 04,PR02,10/23/2003 12:00:00 AM,13,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABLA,,
PIEN 04,PR02,10/23/2003 12:00:00 AM,14,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABLA,,
PIEN 04,PR02,10/23/2003 12:00:00 AM,15,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABLA,,
PIEN 04,PR03,9/5/2007 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
PIEN 04,PR03,9/5/2007 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIEN 04,PR03,9/5/2007 12:00:00 AM,2,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIEN 04,PR03,9/5/2007 12:00:00 AM,3,1,1,L,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIEN 04,PR03,9/5/2007 12:00:00 AM,4,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIEN 04,PR03,9/5/2007 12:00:00 AM,5,1,1,L,,X,4,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIEN 04,PR03,9/5/2007 12:00:00 AM,6,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR03,9/5/2007 12:00:00 AM,7,1,1,L,,X,6,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR03,9/5/2007 12:00:00 AM,8,1,1,L,,X,7,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR03,9/5/2007 12:00:00 AM,9,1,1,L,,X,4,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR03,9/5/2007 12:00:00 AM,10,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR03,9/5/2007 12:00:00 AM,11,1,1,L,,X,4,4,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 04,PR03,9/5/2007 12:00:00 AM,12,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIEN,,
PIEN 04,PR04,9/26/2011 3:43:32 PM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
PIEN 04,PR04,9/26/2011 3:43:32 PM,-2147483648,1,1,L,,,7,0.6,1,,,,,,,,,,,,,,,,POTR,,
PIEN 04,PR04,9/26/2011 3:43:32 PM,-2147483647,1,1,L,,,4,1,1,,,,,,,,,,,,,,,,POTR,,
PIEN 04,PR04,9/26/2011 3:43:32 PM,-2147483646,1,1,L,,,4,2,1,,,,,,,,,,,,,,,,POTR,,
PIEN 04,PR04,9/26/2011 3:43:32 PM,-2147483645,1,1,L,,,5,3,1,,,,,,,,,,,,,,,,POTR,,
PIEN 04,PR04,9/26/2011 3:43:32 PM,-2147483644,1,1,L,,,2,4,1,,,,,,,,,,,,,,,,POTR,,
PIEN 04,PR04,9/26/2011 3:43:32 PM,-2147483643,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,ABCO,,
PIEN 04,PR04,9/26/2011 3:43:32 PM,-2147483642,1,1,L,,,4,2,1,,,,,,,,,,,,,,,,ABCO,,
PIEN 04,PR04,9/26/2011 3:43:32 PM,-2147483641,1,1,L,,,2,0.6,1,,,,,,,,,,,,,,,,ABLA,,
PIEN 04,PR04,9/26/2011 3:43:32 PM,-2147483640,1,1,L,,,1,1,1,,,,,,,,,,,,,,,,ABLA,,
PIEN 04,PR04,9/26/2011 3:43:32 PM,-2147483639,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,ABLA,,
PIEN 04,PR04,9/26/2011 3:43:32 PM,-2147483638,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,PIEN,,
PIEN 04,Pre,8/28/2017 10:25:10 AM,,,,,,,,,,,,,,1,1,5,10,50,BRANNFORS,McClure,,,,,,True,
PIEN 04,Pre,8/28/2017 10:25:10 AM,-2147483648,1,1,L,,,16,0.6,1,,,,,,,,,,,,,,,,POTR,,
PIEN 04,Pre,8/28/2017 10:25:10 AM,-2147483647,1,1,L,,,14,1,1,,,,,,,,,,,,,,,,POTR,,
PIEN 04,Pre,8/28/2017 10:25:10 AM,-2147483646,1,1,L,,,11,2,1,,,,,,,,,,,,,,,,POTR,,
PIEN 04,Pre,8/28/2017 10:25:10 AM,-2147483645,1,1,L,,,3,0.6,1,,,,,,,,,,,,,,,,ABCO,,
PIEN 04,Pre,8/28/2017 10:25:10 AM,-2147483644,1,1,L,,,4,2,1,,,,,,,,,,,,,,,,ABCO,,
PIEN 04,Pre,8/28/2017 10:25:10 AM,-2147483643,1,1,L,,,2,1,1,,,,,,,,,,,,,,,,ABLA,,
PIEN 04,Pre,8/28/2017 10:25:10 AM,-2147483642,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,ABLA,,
PIEN 04,Pre,8/28/2017 10:25:10 AM,-2147483641,1,1,L,,,1,3,1,,,,,,,,,,,,,,,,POTR,,
PIEN 04,Pre,8/28/2017 10:25:10 AM,-2147483640,1,1,L,,,2,4,1,,,,,,,,,,,,,,,,POTR,,
PIEN 06,01Post,7/23/2000 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
PIEN 06,01Post,7/23/2000 12:00:00 AM,1,1,1,D,,X,6,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIEN 06,01Post,7/23/2000 12:00:00 AM,2,1,1,D,,X,3,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIEN 06,01Post,7/23/2000 12:00:00 AM,3,1,1,D,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIEN 06,01Post,7/23/2000 12:00:00 AM,4,1,1,D,,X,13,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 06,01Post,7/23/2000 12:00:00 AM,5,1,1,L,,X,98,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 06,01Post,7/23/2000 12:00:00 AM,6,1,1,D,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 06,01Post,7/23/2000 12:00:00 AM,7,1,1,L,,X,49,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 06,01Post,7/23/2000 12:00:00 AM,8,1,1,L,,X,31,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 06,01Post,7/23/2000 12:00:00 AM,9,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 06,01Post,7/23/2000 12:00:00 AM,10,1,1,L,,X,12,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 06,01Year1,9/1/2001 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
PIEN 06,01Year1,9/1/2001 12:00:00 AM,1,1,1,D,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIEN 06,01Year1,9/1/2001 12:00:00 AM,2,1,1,D,,X,3,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIEN 06,01Year1,9/1/2001 12:00:00 AM,3,1,1,D,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIEN 06,01Year1,9/1/2001 12:00:00 AM,4,1,1,L,,X,9,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 06,01Year1,9/1/2001 12:00:00 AM,5,1,1,L,,X,27,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 06,01Year1,9/1/2001 12:00:00 AM,6,1,1,L,,X,61,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 06,01Year1,9/1/2001 12:00:00 AM,7,1,1,L,,X,64,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 06,01Year10,8/9/2010 11:36:35 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
PIEN 06,01Year10,8/9/2010 11:36:35 AM,-2147483648,1,1,L,,,33,0.6,1,,,,,,,,,,,,,,,,POTR,,
PIEN 06,01Year10,8/9/2010 11:36:35 AM,-2147483647,1,1,L,,,26,1,1,,,,,,,,,,,,,,,,POTR,,
PIEN 06,01Year10,8/9/2010 11:36:35 AM,-2147483646,1,1,L,,,41,2,1,,,,,,,,,,,,,,,,POTR,,
PIEN 06,01Year10,8/9/2010 11:36:35 AM,-2147483645,1,1,L,,,29,3,1,,,,,,,,,,,,,,,,POTR,,
PIEN 06,01Year10,8/9/2010 11:36:35 AM,-2147483644,1,1,L,,,9,4,1,,,,,,,,,,,,,,,,POTR,,
PIEN 06,01Year10,8/9/2010 11:36:35 AM,-2147483643,1,1,L,,,2,5,1,,,,,,,,,,,,,,,,POTR,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,1,1,1,L,,X,4,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,2,1,1,L,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,3,1,1,L,,X,12,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,4,1,1,L,,X,73,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,5,1,1,L,,X,26,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 06,01Year5,9/21/2005 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
PIEN 06,01Year5,9/21/2005 12:00:00 AM,1,1,1,L,,,12,0.3,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 06,01Year5,9/21/2005 12:00:00 AM,2,1,1,L,,,15,0.6,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 06,01Year5,9/21/2005 12:00:00 AM,3,1,1,L,,,19,1,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 06,01Year5,9/21/2005 12:00:00 AM,4,1,1,L,,,51,2,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 06,01Year5,9/21/2005 12:00:00 AM,5,1,1,L,,,32,3,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 06,02Year1,8/22/2017 11:08:16 AM,,,,,,,,,,,,,,1,1,5,10,50,MURDOCH,McClure,,,,,,True,
PIEN 06,02Year1,8/22/2017 11:08:16 AM,-2147483648,1,1,L,,,40,0.6,1,,,,,,,,,,,,,,,,POTR,,
PIEN 06,02Year1,8/22/2017 11:08:16 AM,-2147483647,1,1,L,,,41,1,1,,,,,,,,,,,,,,,,POTR,,
PIEN 06,02Year1,8/22/2017 11:08:16 AM,-2147483646,1,1,L,,,20,2,1,,,,,,,,,,,,,,,,POTR,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,,,,,,,,,,,,,,1,1,5,10,50,McClure,DANG,,,,,,True,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483648,1,1,L,,,17,0.6,1,,,,,,,,,,,,,,,,POTR,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483647,1,1,L,,,46,1,1,,,,,,,,,,,,,,,,POTR,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483646,1,1,L,,,31,2,1,,,,,,,,,,,,,,,,POTR,,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,,,,,,,,,,,,,,1,1,5,10,50,Lakin,Lakin,,,,,,True,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,1,1,1,L,,,21,0.6,1,,,,,,,,,,,,,,,,POTR,,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,2,1,1,L,,,32,1,1,,,,,,,,,,,,,,,,POTR,,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,3,1,1,L,,,39,2,1,,,,,,,,,,,,,,,,POTR,,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,4,1,1,L,,,5,3,1,,,,,,,,,,,,,,,,POTR,,
PIEN 15,01Post,10/20/2004 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
PIEN 15,01Year1,8/24/2005 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
PIEN 15,01Year1,8/24/2005 12:00:00 AM,1,1,1,L,,,12,0.15,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 15,01Year1,8/24/2005 12:00:00 AM,2,1,1,L,,,23,0.3,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 15,01Year1,8/24/2005 12:00:00 AM,3,1,1,L,,,16,0.6,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 15,01Year1,8/24/2005 12:00:00 AM,4,1,1,L,,,16,1,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 15,01Year1,8/24/2005 12:00:00 AM,5,1,1,L,,,7,2,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 15,01Year10,9/22/2014 9:48:23 AM,,,,,,,,,,,,,,1,1,10,5,50,Moran,Ali,,,,,,True,
PIEN 15,01Year10,9/22/2014 9:48:23 AM,-2147483648,1,1,L,,,6,0.6,1,,,,,,,,,,,,,,,,POTR,,
PIEN 15,01Year10,9/22/2014 9:48:23 AM,-2147483647,1,1,L,,,5,4,1,,,,,,,,,,,,,,,,POTR,,
PIEN 15,01Year10,9/22/2014 9:48:23 AM,-2147483646,1,1,L,,,9,1,1,,,,,,,,,,,,,,,,POTR,,
PIEN 15,01Year10,9/22/2014 9:48:23 AM,-2147483645,1,1,L,,,7,3,1,,,,,,,,,,,,,,,,POTR,,
PIEN 15,01Year10,9/22/2014 9:48:23 AM,-2147483644,1,1,L,,,11,2,1,,,,,,,,,,,,,,,,POTR,,
PIEN 15,01Year2,8/15/2006 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
PIEN 15,01Year2,8/15/2006 12:00:00 AM,1,1,1,L,,,2,0.15,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 15,01Year2,8/15/2006 12:00:00 AM,2,1,1,L,,,2,0.3,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 15,01Year2,8/15/2006 12:00:00 AM,3,1,1,L,,,4,0.6,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 15,01Year2,8/15/2006 12:00:00 AM,4,1,1,L,,,13,1,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 15,01Year2,8/15/2006 12:00:00 AM,5,1,1,L,,,33,2,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 15,01Year2,8/15/2006 12:00:00 AM,6,1,1,L,,,8,3,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,,,,,,,,,,,,,,1,1,10,5,50,Gilmore; Tumicki,Westfahl,,,,,,True,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,1,1,1,L,,,2,4,1,,,,,,,,,,,,,,,,POTR,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,2,1,1,L,,,11,0.6,1,,,,,,,,,,,,,,,,POTR,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,3,1,1,L,,,6,2,1,,,,,,,,,,,,,,,,POTR,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,4,1,1,L,,,6,3,1,,,,,,,,,,,,,,,,POTR,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,5,1,1,L,,,2,1,1,,,,,,,,,,,,,,,,POTR,,
PIEN 15,01Year5,7/14/2009 10:00:08 AM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
