MacroPlot.Name,Monitoring.Status,Date,Index,IsVerified,QTR,SubFrac,TagNo,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,UV3,MacroPlotSize,SnagPlotSize,BrkPntDia,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species.Symbol,Visited,X
PIAB 20,01Post,10/4/2001 12:00:00 AM,15,True,2,0.5,200,L,13.4,7,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1001,True,1,1,66,L,,,,X,,,,,,,,,,,,,,,,,0.1,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1002,True,1,1,67,L,,,,X,,,,,,,,,,,,,,,,,0.2,2,1,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1003,True,1,1,69,L,,,,X,,,,,,,,,,,,,,,,,0.7,1,1,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1004,True,1,1,70,L,,,,X,,,,,,,,,,,,,,,,,0.7,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1005,True,1,1,71,D,,,,DD,,,,,,,,,,,,,,,,,,,,CNSM,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1006,True,1,1,73,L,,,,X,,,,,,,,,,,,,,,,,0.6,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1007,True,1,1,74,L,,,,X,,,,,,,,,,,,,,,,,1.5,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1008,True,1,1,75,D,,,,DD,,,,,,,,,,,,,,,,,,,,CNSM,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1009,True,1,1,76,L,,,,X,,,,,,,,,,,,,,,,,0.1,0.7,1,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1010,True,1,1,77,L,,,,X,,,,,,,,,,,,,,,,,1.5,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1011,True,1,1,78,L,,,,X,,,,,,,,,,,,,,,,,1,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1012,True,1,1,79,L,,,,X,,,,,,,,,,,,,,,,,0.5,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1013,True,1,1,80,D,,,,X,,,,,,,,,,,,,,,,,1,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1014,True,1,1,81,L,,,,X,,,,,,,,,,,,,,,,,0.3,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1015,True,1,1,82,D,,,,X,,,,,,,,,,,,,,,,,0.3,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1016,True,1,1,83,L,,,,X,,,,,,,,,,,,,,,,,0.3,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1017,True,1,1,84,L,,,,X,,,,,,,,,,,,,,,,,0.1,4,3,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1018,True,1,1,85,D,,,,DD,,,,,,,,,,,,,,,,,,,,CNSM,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,POTR,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1019,True,1,1,86,L,,,,X,,,,,,,,,,,,,,,,,1,10,5,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1020,True,2,1,89,L,,,,X,,,,,,,,,,,,,,,,,6,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq2_ALL,,,,,,,,,,PIPO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1021,True,2,1,90,L,,,,X,,,,,,,,,,,,,,,,,8,20,25,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq2_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1022,True,2,1,92,L,,,,X,,,,,,,,,,,,,,,,,0,9,1,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq2_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1023,True,2,1,93,L,,,,X,,,,,,,,,,,,,,,,,0.1,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq2_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1024,True,2,1,94,L,,,,X,,,,,,,,,,,,,,,,,8,8,80,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq2_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1025,True,2,1,95,L,,,,X,,,,,,,,,,,,,,,,,4,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq2_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1026,True,2,1,96,L,,,,X,,,,,,,,,,,,,,,,,3,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq2_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1027,True,2,1,97,L,,,,X,,,,,,,,,,,,,,,,,3,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq2_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1028,True,2,1,98,L,,,,X,,,,,,,,,,,,,,,,,0.1,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq2_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1029,True,2,1,99,L,,,,X,,,,,,,,,,,,,,,,,8,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq2_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1030,True,2,1,100,L,,,,X,,,,,,,,,,,,,,,,,1,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq2_ALL,,,,,,,,,,PIPO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1031,True,3,1,1,L,,,,X,,,,,,,,,,,,,,,,,0.1,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1032,True,3,1,2,L,,,,X,,,,,,,,,,,,,,,,,0.2,4,1,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1033,True,3,1,3,L,,,,X,,,,,,,,,,,,,,,,,1,10,10,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1034,True,3,1,4,L,,,,X,,,,,,,,,,,,,,,,,1,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1035,True,3,1,5,L,,,,X,,,,,,,,,,,,,,,,,2,3,5,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1036,True,3,1,7,L,,,,X,,,,,,,,,,,,,,,,,0.4,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1037,True,3,1,8,L,,,,X,,,,,,,,,,,,,,,,,0.7,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1038,True,3,1,9,D,,,,DD,,,,,,,,,,,,,,,,,,,,CNSM,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,POTR,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1039,True,3,1,10,D,,,,X,,,,,,,,,,,,,,,,,1,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1040,True,3,1,11,L,,,,X,,,,,,,,,,,,,,,,,4,10,80,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1041,True,3,1,12,L,,,,X,,,,,,,,,,,,,,,,,1.5,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1042,True,3,1,13,L,,,,X,,,,,,,,,,,,,,,,,0.1,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1043,True,3,1,14,L,,,,X,,,,,,,,,,,,,,,,,0.2,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1044,True,3,1,62,L,,,,X,,,,,,,,,,,,,,,,,8,15,25,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1045,True,3,1,63,L,,,,X,,,,,,,,,,,,,,,,,0.7,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,PIPO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1046,True,3,1,64,L,,,,X,,,,,,,,,,,,,,,,,0.1,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1047,True,3,1,65,L,,,,X,,,,,,,,,,,,,,,,,1.5,12,7,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq3_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1048,True,4,1,15,L,,,,X,,,,,,,,,,,,,,,,,4,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1049,True,4,1,16,L,,,,X,,,,,,,,,,,,,,,,,3,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1050,True,4,1,17,L,,,,X,,,,,,,,,,,,,,,,,0.6,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,PIPO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1051,True,4,1,18,L,,,,X,,,,,,,,,,,,,,,,,0.2,0.5,1,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1052,True,4,1,19,L,,,,X,,,,,,,,,,,,,,,,,0.6,2,2,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1053,True,4,1,20,L,,,,X,,,,,,,,,,,,,,,,,0,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1054,True,4,1,21,L,,,,X,,,,,,,,,,,,,,,,,1,3,60,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,PIPO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1055,True,4,1,22,L,,,,X,,,,,,,,,,,,,,,,,1.5,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1056,True,4,1,23,L,,,,X,,,,,,,,,,,,,,,,,2.5,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,PIPO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1057,True,4,1,24,L,,,,X,,,,,,,,,,,,,,,,,4,12,50,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1058,True,4,1,25,L,,,,X,,,,,,,,,,,,,,,,,5,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,PIPO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1059,True,4,1,26,L,,,,X,,,,,,,,,,,,,,,,,3,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,PIPO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1060,True,4,1,27,L,,,,X,,,,,,,,,,,,,,,,,2,22,15,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1061,True,4,1,28,L,,,,X,,,,,,,,,,,,,,,,,1.5,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,PIPO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1062,True,4,1,29,L,,,,X,,,,,,,,,,,,,,,,,0.3,3,1,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1063,True,4,1,30,L,,,,X,,,,,,,,,,,,,,,,,0.4,0,0,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,PIPO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1064,True,4,1,31,L,,,,X,,,,,,,,,,,,,,,,,1,2,5,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,PIPO,,
PIAB 20,01Post,10/4/2001 12:00:00 AM,1065,True,4,1,32,L,,,,X,,,,,,,,,,,,,,,,,0,2.5,2,,-1,,-1,,-1,,-1,,-1,From FMH OVERPOST 1066,,, overq4_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,15,,,,,,,,True,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,1,True,1,0.5,179,D,2.9,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,2,True,1,0.5,180,D,4.9,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIPO,,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,3,True,1,0.5,181,D,9.7,6,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,4,True,1,0.5,182,D,3.6,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,5,True,1,0.5,183,D,5,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,6,True,1,0.5,187,D,10.9,9,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,7,True,2,0.5,188,D,6.1,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,8,True,2,0.5,189,D,12.8,6,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,9,True,2,0.5,190,D,13.4,9,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,10,True,2,0.5,191,D,8.1,6,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,11,True,2,0.5,193,D,8.5,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,12,True,2,0.5,194,D,9.7,7,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,13,True,2,0.5,198,D,10.6,7,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,14,True,2,0.5,199,D,13.6,9,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,15,True,2,0.5,200,D,13.5,7,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,1001,True,1,1,66,L,50.1,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,1002,True,1,1,67,L,27.4,,,I,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,1003,True,1,1,69,L,57.1,,,C,,,,,,,,,,,,,,,,,,,,FIRE,-1,LEAN,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,1004,True,1,1,70,L,40.6,,,C,,,,,,,,,,,,,,,,,,,,BROM,-1,MISL,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,1005,True,1,1,73,L,36.5,,,C,,,,,,,,,,,,,,,,,,,,BROM,-1,MISL,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_ALL,,,,,,,,,,ABCO,,
PIAB 20,01Year1,8/19/2002 12:00:00 AM,1006,True,1,1,74,L,31.6,,,C,,,,,,,,,,,,,,,,,,,,LEAN,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_ALL,,,,,,,,,,ABCO,,
