MacroPlot.Name,Monitoring.Status,Date,Index,Transect,Subbelt,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumSubbelt,TranLen,TranWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species.Symbol,Visited,X
PIPO 14,01Post,9/30/1993 12:00:00 AM,15,1,10,L,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Post,9/30/1993 12:00:00 AM,16,1,10,L,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Post,9/30/1993 12:00:00 AM,17,1,10,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Post,9/30/1993 12:00:00 AM,18,1,10,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,,,,,,,,,,,,,,1,,50,2,100,,,,,,,,True,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,1,1,1,L,,M,12,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,2,1,2,L,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,3,1,4,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,4,1,4,L,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,5,1,5,L,,M,14,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,6,1,5,L,,I,6,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,7,1,6,L,,I,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,8,1,6,L,,M,4,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,9,1,6,L,,I,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,10,1,7,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,11,1,7,L,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,12,1,7,L,,M,7,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,13,1,8,L,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,14,1,8,L,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,15,1,9,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,16,1,9,L,,I,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,17,1,9,D,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,18,1,9,L,,M,6,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,19,1,9,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,20,1,9,L,,I,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,21,1,9,L,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,22,1,10,D,,I,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,23,1,10,L,,M,6,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,24,1,10,L,,M,4,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,25,1,10,L,,I,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,26,1,10,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,27,1,10,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year1,8/1/1994 12:00:00 AM,28,1,10,L,,I,12,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,,,,,,,,,,,,,,1,,50,2,100,,,,,,,,True,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,1,1,1,L,,M,15,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,2,1,2,L,,I,32,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,3,1,2,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,4,1,4,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,5,1,4,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,6,1,4,L,,I,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,7,1,4,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,8,1,5,L,,M,12,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,9,1,6,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,10,1,6,L,,I,5,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,11,1,6,L,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,12,1,7,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,13,1,7,L,,M,4,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,14,1,7,L,,I,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,15,1,8,L,,I,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,16,1,8,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,17,1,9,D,,M,6,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,18,1,9,L,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,19,1,9,L,,I,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,20,1,10,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,21,1,10,L,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,22,1,10,L,,I,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,23,1,10,L,,R,1,0,1,From FMH BELT 1061,Resprout Live,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,24,1,10,L,,I,11,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year2,8/7/1995 12:00:00 AM,25,1,10,L,,M,5,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,,,,,,,,,,,,,,2,,50,2,100,,,,,,,,True,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,1,1,1,L,,M,10,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,2,1,1,L,,I,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,3,1,2,L,,M,24,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,4,1,2,L,,I,10,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,5,1,2,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ESVI,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,6,1,4,L,,I,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,7,1,4,L,,M,4,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,8,1,4,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,9,1,4,L,,I,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,10,1,5,L,,I,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,11,1,5,L,,M,11,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,12,1,6,L,,I,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,13,1,6,L,,M,18,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,14,1,6,L,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,15,1,7,L,,M,7,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,16,1,8,L,,I,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,17,1,8,L,,M,5,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,18,1,8,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,19,1,9,L,,I,4,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,20,1,9,L,,M,11,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,21,1,9,D,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,22,1,9,L,,M,5,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,23,1,10,L,,M,39,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,24,1,10,L,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,25,2,1,L,,M,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,26,2,2,L,,I,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,27,2,2,L,,M,2,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,28,2,5,L,,M,6,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,29,2,5,L,,I,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,30,2,6,L,,M,16,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,31,2,7,L,,I,5,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,32,2,7,L,,M,6,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,33,2,8,L,,M,2,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CHXX2,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,34,2,9,L,,M,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CHXX2,,
PIPO 14,01Year5,5/20/1998 12:00:00 AM,35,2,10,L,,M,2,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CHXX2,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,,,,,,,,,,,,,,2,,50,2,100,,,,,,,,True,
PIPO 14,02Post,7/18/1998 12:00:00 AM,1,1,1,L,,M,9,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,2,1,2,D,,M,6,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,3,1,2,L,,M,31,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,4,1,4,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,5,1,4,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,6,1,4,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,7,1,5,L,,M,13,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,8,1,6,L,,M,4,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,9,1,6,L,,M,16,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,10,1,7,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,11,1,7,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,12,1,7,L,,M,7,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,13,1,8,D,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,14,1,8,D,,M,9,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,15,1,9,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,16,1,9,D,,M,4,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,17,1,9,L,,M,4,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,18,1,10,L,,M,5,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,19,1,10,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,20,1,10,L,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,21,1,10,D,,M,7,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,22,1,10,L,,M,10,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,23,2,1,D,,M,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,24,2,2,L,,M,2,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,ERNA,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,25,2,4,L,,I,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,26,2,5,L,,M,4,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,27,2,6,L,,M,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,ESVI,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,28,2,6,L,,M,15,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Post,7/18/1998 12:00:00 AM,29,2,8,D,,M,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Year1,5/12/1999 12:00:00 AM,,,,,,,,,,,,,,2,,50,2,100,,,,,,,,True,
PIPO 14,02Year1,5/12/1999 12:00:00 AM,1,1,1,L,,M,10,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Year1,5/12/1999 12:00:00 AM,2,1,2,L,,M,34,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Year1,5/12/1999 12:00:00 AM,3,1,4,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,02Year1,5/12/1999 12:00:00 AM,4,1,4,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,02Year1,5/12/1999 12:00:00 AM,5,1,4,L,,M,8,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Year1,5/12/1999 12:00:00 AM,6,1,5,L,,M,28,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Year1,5/12/1999 12:00:00 AM,7,1,6,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,02Year1,5/12/1999 12:00:00 AM,8,1,6,L,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,02Year1,5/12/1999 12:00:00 AM,9,1,6,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Year1,5/12/1999 12:00:00 AM,10,1,6,L,,M,15,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Year1,5/12/1999 12:00:00 AM,11,1,7,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,02Year1,5/12/1999 12:00:00 AM,12,1,7,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,02Year1,5/12/1999 12:00:00 AM,13,1,7,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Year1,5/12/1999 12:00:00 AM,14,1,7,L,,M,8,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Year1,5/12/1999 12:00:00 AM,15,1,8,D,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,02Year1,5/12/1999 12:00:00 AM,16,1,9,D,,M,7,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,02Year1,5/12/1999 12:00:00 AM,17,1,9,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Year1,5/12/1999 12:00:00 AM,18,1,9,L,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIPO 14,02Year1,5/12/1999 12:00:00 AM,19,1,10,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIPO 14,02Year1,5/12/1999 12:00:00 AM,20,1,10,L,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
