MacroPlot.Name,Monitoring.Status,Date,Index,Transect,Subbelt,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumSubbelt,TranLen,TranWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species.Symbol,Visited,X
PIED 14,01Post,10/2/1993 12:00:00 AM,15,1,10,L,,R,12,0,1,From FMH BELT 1061,Resprout Live,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 14,01Year1,7/10/1994 12:00:00 AM,,,,,,,,,,,,,,1,,50,2,100,,,,,,,,True,
PIED 14,01Year1,7/10/1994 12:00:00 AM,1,1,4,L,,R,4,0,1,From FMH BELT 1061,Resprout Live,, shrbq4_ALL,,,,,,,,,,,,PUST,,
PIED 14,01Year1,7/10/1994 12:00:00 AM,2,1,6,L,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CHMI,,
PIED 14,01Year1,7/10/1994 12:00:00 AM,3,1,6,L,,M,6,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIED 14,01Year1,7/10/1994 12:00:00 AM,4,1,7,L,,I,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 14,01Year1,7/10/1994 12:00:00 AM,5,1,7,L,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CHMI,,
PIED 14,01Year1,7/10/1994 12:00:00 AM,6,1,7,D,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIED 14,01Year1,7/10/1994 12:00:00 AM,7,1,7,L,,M,10,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIED 14,01Year1,7/10/1994 12:00:00 AM,8,1,8,L,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 14,01Year1,7/10/1994 12:00:00 AM,9,1,8,L,,M,4,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIED 14,01Year1,7/10/1994 12:00:00 AM,10,1,9,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 14,01Year1,7/10/1994 12:00:00 AM,11,1,9,L,,M,10,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIED 14,01Year1,7/10/1994 12:00:00 AM,12,1,10,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 14,01Year1,7/10/1994 12:00:00 AM,13,1,10,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 14,01Year2,7/6/1995 12:00:00 AM,,,,,,,,,,,,,,1,,50,2,100,,,,,,,,True,
PIED 14,01Year2,7/6/1995 12:00:00 AM,1,1,4,L,,R,3,0,1,From FMH BELT 1061,Resprout Live,, shrbq4_ALL,,,,,,,,,,,,PUST,,
PIED 14,01Year2,7/6/1995 12:00:00 AM,2,1,4,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,PUST,,
PIED 14,01Year2,7/6/1995 12:00:00 AM,3,1,6,L,,R,5,0,1,From FMH BELT 1061,Resprout Live,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIED 14,01Year2,7/6/1995 12:00:00 AM,4,1,6,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 14,01Year2,7/6/1995 12:00:00 AM,5,1,7,L,,R,2,0,1,From FMH BELT 1061,Resprout Live,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIED 14,01Year2,7/6/1995 12:00:00 AM,6,1,8,L,,M,17,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ERNA,,
PIED 14,01Year2,7/6/1995 12:00:00 AM,7,1,8,L,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 14,01Year2,7/6/1995 12:00:00 AM,8,1,8,L,,R,1,0,1,From FMH BELT 1061,Resprout Live,, shrbq4_ALL,,,,,,,,,,,,PUST,,
PIED 14,01Year2,7/6/1995 12:00:00 AM,9,1,9,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 14,01Year2,7/6/1995 12:00:00 AM,10,1,10,L,,I,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,,,,,,,,,,,,,,2,,50,2,100,Humphrey; Brey,Humphrey ,New Shrub Data collected 09/10/2023,,,,,True,
PIED 14,02Pre,9/10/2023 11:42:56 PM,1,1,1,L,,M,1,,1,,,,,,,,,,,,,,,,MARE,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,2,1,3,L,,M,4,,1,,,,,,,,,,,,,,,,GUSA,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,3,1,4,L,,M,7,,1,,,,,,,,,,,,,,,,GUSA,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,4,1,4,L,,M,2,,1,,,,,,,,,,,,,,,,FAPA,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,5,1,5,L,,M,16,,1,,,,,,,,,,,,,,,,GUSA,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,6,1,6,L,,M,7,,1,,,,,,,,,,,,,,,,MARE,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,7,1,6,L,,I,3,,1,,,,,,,,,,,,,,,,MARE,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,8,1,6,L,,M,2,,1,,,,,,,,,,,,,,,,GUSA,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,9,1,8,L,,M,5,,1,,,,,,,,,,,,,,,,GUSA,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,10,1,9,L,,M,7,,1,,,,,,,,,,,,,,,,GUSA,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,11,1,9,L,,M,1,,1,,,,,,,,,,,,,,,,ARTR,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,12,1,7,L,,M,5,,1,,,,,,,,,,,,,,,,GUSA,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,13,1,10,L,,M,3,,1,,,,,,,,,,,,,,,,GUSA,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,14,1,10,L,,M,2,,1,,,,,,,,,,,,,,,,ARTR,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,15,2,8,L,,M,2,,1,,,,,,,,,,,,,,,,GUSA,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,16,2,8,L,,M,2,,1,,,,,,,,,,,,,,,,ARTR,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,17,2,7,L,,M,2,,1,,,,,,,,,,,,,,,,ARTR,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,18,2,7,L,,M,5,,1,,,,,,,,,,,,,,,,GUSA,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,19,2,6,L,,M,18,,1,,,,,,,,,,,,,,,,GUSA,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,20,2,6,L,,I,1,,1,,,,,,,,,,,,,,,,GUSA,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,21,2,6,L,,M,4,,1,,,,,,,,,,,,,,,,ARTR,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,22,2,5,L,,M,1,,1,,,,,,,,,,,,,,,,ARTR,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,23,2,5,L,,M,6,,1,,,,,,,,,,,,,,,,GUSA,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,24,2,5,L,,I,1,,1,,,,,,,,,,,,,,,,GUSA,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,25,2,4,L,,M,5,,1,,,,,,,,,,,,,,,,GUSA,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,26,2,4,L,,I,14,,1,,,,,,,,,,,,,,,,GUSA,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,27,2,3,L,,M,1,,1,,,,,,,,,,,,,,,,CHMI,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,28,2,2,L,,M,2,,1,,,,,,,,,,,,,,,,CHMI,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,29,2,2,L,,M,5,,1,,,,,,,,,,,,,,,,GUSA,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,30,2,1,L,,M,28,,1,,,,,,,,,,,,,,,,FAPA,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,31,2,1,L,,I,6,,1,,,,,,,,,,,,,,,,FAPA,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,32,2,1,L,,M,2,,1,,,,,,,,,,,,,,,,GUSA,,
PIED 14,Pre,7/27/1993 12:00:00 AM,,,,,,,,,,,,,,1,,50,2,100,,,,,,,,True,
PIED 14,Pre,7/27/1993 12:00:00 AM,1,1,4,L,,I,4,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,PUST,,
PIED 14,Pre,7/27/1993 12:00:00 AM,2,1,5,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 14,Pre,7/27/1993 12:00:00 AM,3,1,5,L,,R,10,0,1,From FMH BELT 1061,Resprout Live,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 14,Pre,7/27/1993 12:00:00 AM,4,1,6,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,MARE,,
PIED 14,Pre,7/27/1993 12:00:00 AM,5,1,6,L,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 14,Pre,7/27/1993 12:00:00 AM,6,1,6,L,,I,75,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 14,Pre,7/27/1993 12:00:00 AM,7,1,6,L,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CHMI,,
PIED 14,Pre,7/27/1993 12:00:00 AM,8,1,6,L,,M,7,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIED 14,Pre,7/27/1993 12:00:00 AM,9,1,7,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 14,Pre,7/27/1993 12:00:00 AM,10,1,7,L,,M,18,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIED 14,Pre,7/27/1993 12:00:00 AM,11,1,8,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 14,Pre,7/27/1993 12:00:00 AM,12,1,8,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIED 14,Pre,7/27/1993 12:00:00 AM,13,1,9,L,,R,1,0,1,From FMH BELT 1061,Resprout Live,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 14,Pre,7/27/1993 12:00:00 AM,14,1,9,L,,M,18,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIED 14,Pre,7/27/1993 12:00:00 AM,15,1,10,D,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 14,Pre,7/27/1993 12:00:00 AM,16,1,10,L,,M,4,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 14,Pre,7/27/1993 12:00:00 AM,17,1,10,L,,M,6,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,GUSA,,
PIED 01,01Post,7/21/1992 12:00:00 AM,,,,,,,,,,,,,,1,,50,2,100,,,,,,,,True,
PIED 01,01Post,7/21/1992 12:00:00 AM,1,1,1,D,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,2,1,1,L,,M,6,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,3,1,1,L,,I,6,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,4,1,2,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,5,1,3,L,,I,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,6,1,3,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,7,1,6,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,8,1,7,L,,M,7,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,9,1,8,L,,I,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,10,1,9,L,,M,4,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,11,1,9,L,,I,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,12,1,10,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,13,1,10,L,,I,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Post,7/21/1992 12:00:00 AM,14,1,10,L,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,PUST,,
PIED 01,01Year1,6/16/1993 12:00:00 AM,,,,,,,,,,,,,,1,,50,2,100,,,,,,,,True,
PIED 01,01Year1,6/16/1993 12:00:00 AM,1,1,1,D,,M,5,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year1,6/16/1993 12:00:00 AM,2,1,1,L,,M,12,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year1,6/16/1993 12:00:00 AM,3,1,1,L,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,PUST,,
PIED 01,01Year1,6/16/1993 12:00:00 AM,4,1,2,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year1,6/16/1993 12:00:00 AM,5,1,3,L,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year1,6/16/1993 12:00:00 AM,6,1,4,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year1,6/16/1993 12:00:00 AM,7,1,6,L,,M,9,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year1,6/16/1993 12:00:00 AM,8,1,7,L,,M,10,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year1,6/16/1993 12:00:00 AM,9,1,9,L,,M,8,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year1,6/16/1993 12:00:00 AM,10,1,10,L,,M,4,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year1,6/16/1993 12:00:00 AM,11,1,10,L,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,PUST,,
PIED 01,01Year2,5/19/1994 12:00:00 AM,,,,,,,,,,,,,,1,,50,2,100,,,,,,,,True,
PIED 01,01Year2,5/19/1994 12:00:00 AM,1,1,1,D,,M,5,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year2,5/19/1994 12:00:00 AM,2,1,1,L,,M,11,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year2,5/19/1994 12:00:00 AM,3,1,1,L,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,PUST,,
PIED 01,01Year2,5/19/1994 12:00:00 AM,4,1,3,L,,I,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year2,5/19/1994 12:00:00 AM,5,1,6,L,,M,4,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year2,5/19/1994 12:00:00 AM,6,1,6,L,,I,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year2,5/19/1994 12:00:00 AM,7,1,7,L,,I,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year2,5/19/1994 12:00:00 AM,8,1,7,L,,M,7,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year2,5/19/1994 12:00:00 AM,9,1,8,L,,I,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year2,5/19/1994 12:00:00 AM,10,1,8,L,,M,7,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year2,5/19/1994 12:00:00 AM,11,1,9,L,,M,7,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year2,5/19/1994 12:00:00 AM,12,1,9,L,,I,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year2,5/19/1994 12:00:00 AM,13,1,10,L,,I,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year2,5/19/1994 12:00:00 AM,14,1,10,L,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year2,5/19/1994 12:00:00 AM,15,1,10,L,,I,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,PUST,,
PIED 01,01Year5,6/13/1997 12:00:00 AM,,,,,,,,,,,,,,1,,50,2,100,,,,,,,,True,
PIED 01,01Year5,6/13/1997 12:00:00 AM,1,1,1,D,,M,7,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year5,6/13/1997 12:00:00 AM,2,1,1,L,,M,7,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year5,6/13/1997 12:00:00 AM,3,1,1,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,PUST,,
PIED 01,01Year5,6/13/1997 12:00:00 AM,4,1,1,L,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ESVI,,
PIED 01,01Year5,6/13/1997 12:00:00 AM,5,1,3,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year5,6/13/1997 12:00:00 AM,6,1,3,L,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year5,6/13/1997 12:00:00 AM,7,1,5,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ESVI,,
PIED 01,01Year5,6/13/1997 12:00:00 AM,8,1,6,L,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year5,6/13/1997 12:00:00 AM,9,1,6,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year5,6/13/1997 12:00:00 AM,10,1,6,L,,M,5,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ESVI,,
PIED 01,01Year5,6/13/1997 12:00:00 AM,11,1,7,L,,M,7,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year5,6/13/1997 12:00:00 AM,12,1,7,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,PUST,,
PIED 01,01Year5,6/13/1997 12:00:00 AM,13,1,7,L,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ESVI,,
PIED 01,01Year5,6/13/1997 12:00:00 AM,14,1,8,L,,I,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year5,6/13/1997 12:00:00 AM,15,1,8,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ESVI,,
PIED 01,01Year5,6/13/1997 12:00:00 AM,16,1,9,L,,M,7,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year5,6/13/1997 12:00:00 AM,17,1,9,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ESVI,,
PIED 01,01Year5,6/13/1997 12:00:00 AM,18,1,10,L,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ARTR,,
PIED 01,01Year5,6/13/1997 12:00:00 AM,19,1,10,L,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,PUST,,
PIED 01,01Year5,6/13/1997 12:00:00 AM,20,1,10,L,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,ESVI,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,,,,,,,,,,,,,,2,,50,2,100,Tumicki; Brannfors,Humphrey,Shrub data collected 09/14/2023,,,,,True,
PIED 01,02Pre,9/14/2023 4:03:03 PM,1,1,1,L,,M,3,,1,,,,,,,,,,,,,,,,ARTR,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,2,1,1,L,,M,1,,1,,,,,,,,,,,,,,,,PUST,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,3,1,3,L,,M,6,,1,,,,,,,,,,,,,,,,ARTR,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,4,1,3,L,,I,2,,1,,,,,,,,,,,,,,,,ARTR,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,5,1,5,L,,M,2,,1,,,,,,,,,,,,,,,,ARTR,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,6,1,6,L,,M,17,,1,,,,,,,,,,,,,,,,ARTR,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,7,1,6,L,,I,5,,1,,,,,,,,,,,,,,,,ARTR,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,8,1,7,L,,M,6,,1,,,,,,,,,,,,,,,,ARTR,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,9,1,7,L,,I,3,,1,,,,,,,,,,,,,,,,ARTR,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,10,1,7,L,,M,1,,1,,,,,,,,,,,,,,,,PUST,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,11,1,8,L,,M,1,,1,,,,,,,,,,,,,,,,ARTR,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,12,1,9,L,,M,6,,1,,,,,,,,,,,,,,,,ARTR,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,13,1,9,L,,I,1,,1,,,,,,,,,,,,,,,,ARTR,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,14,1,10,L,,M,4,,1,,,,,,,,,,,,,,,,ARTR,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,15,1,10,L,,M,1,,1,,,,,,,,,,,,,,,,PUST,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,16,2,10,L,,M,5,,1,,,,,,,,,,,,,,,,ARTR,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,17,2,10,L,,I,1,,1,,,,,,,,,,,,,,,,ARTR,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,18,2,9,L,,M,3,,1,,,,,,,,,,,,,,,,ARTR,,
