MacroPlot.Name,Monitoring.Status,Date,Index,Status,SizeCl,AgeCl,Cover,Height,Comment,UV1,UV2,UV3,MinCovLevel,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species.Symbol,Visited,X
PIED 01,02Pre,9/14/2023 4:03:03 PM,3,L,,,,,,,,,,,,,,,,,QUGA,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,4,L,,,,,,,,,,,,,,,,,TOEX,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,5,L,,,,,,,,,,,,,,,,,ERRA,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,6,L,,,,,,,,,,,,,,,,,ARFE,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,7,L,,,,,,,,,,,,,,,,,HYFI,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,8,L,,,,,Amaranthus spp (corrected from VEMA),,,,,,,,,,,,AMXX,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,9,L,,,,,,,,,,,,,,,,,PAMU,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,10,L,,,,,,,,,,,,,,,,,COAU,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,11,L,,,,,,,,,,,,,,,,,ESVI,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,,,,,,,,,,,,,Brannfors,Brannfors,,,,,,True,
PIED 12,02Pre,9/15/2023 11:30:20 PM,1,L,,,,,,,,,,,,,,,,,ASAS,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,2,L,,,,,,,,,,,,,,,,,SCLI,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,3,L,,,,,,,,,,,,,,,,,FAPA,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,4,L,,,,,,,,,,,,,,,,,IPAG,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,5,L,,,,,,,,,,,,,,,,,CAXX2,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,6,L,,,,,,,,,,,,,,,,,PAMU,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,7,L,,,,,Amaranthus spp,,,,,,,,,,,,AMXX,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,8,L,,,,,,,,,,,,,,,,,PEPA,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,9,L,,,,,,,,,,,,,,,,,TOEX,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,10,L,,,,,,,,,,,,,,,,,PELI,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,11,L,,,,,Eriogonum alatum,,,,,,,,,,,,ERAL,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,12,L,,,,,,,,,,,,,,,,,ERXX,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,13,L,,,,,,,,,,,,,,,,,IPXX,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,14,L,,,,,,,,,,,,,,,,,SPXX,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,15,L,,,,,,,,,,,,,,,,,ERNA,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,16,L,,,,,,,,,,,,,,,,,BOCU,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,17,L,,,,,Melilotus? Also on PIED 10; PHOTO,,,,,,,,,,,,PSTE,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,18,L,,,,,,,,,,,,,,,,,YUAN,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,19,L,,,,,,,,,,,,,,,,,ERRA,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,20,L,,,,,,,,,,,,,,,,,ELEL,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,21,L,,,,,,,,,,,,,,,,,PUST,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,22,L,,,,,,,,,,,,,,,,,ARTR,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,23,L,,,,,,,,,,,,,,,,,LOWR,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,24,L,,,,,,,,,,,,,,,,,CHXX,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,25,L,,,,,,,,,,,,,,,,,ARCA,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,26,L,,,,,,,,,,,,,,,,,THMO,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,27,L,,,,,,,,,,,,,,,,,FRAL,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,28,L,,,,,,,,,,,,,,,,,COAU,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,29,L,,,,,,,,,,,,,,,,,CIXX,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,30,L,,,,,,,,,,,,,,,,,DICA,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,,,,,,,,,,,,,Brannfors,Brannfors,,,,,,True,
PIED 04,02Pre,9/14/2023 9:58:03 PM,1,L,,,,,,,,,,,,,,,,,ARFE,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,2,L,,,,,,,,,,,,,,,,,GUSA,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,3,L,,,,,Amaranthus spp,,,,,,,,,,,,AMXX,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,4,L,,,,,,,,,,,,,,,,,ESVI,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,5,L,,,,,,,,,,,,,,,,,PAMU,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,6,L,,,,,,,,,,,,,,,,,TOEX,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,7,L,,,,,,,,,,,,,,,,,ERNA,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,8,L,,,,,,,,,,,,,,,,,TRXX,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,9,L,,,,,,,,,,,,,,,,,OPXX,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,10,L,,,,,,,,,,,,,,,,,PODO,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,11,L,,,,,,,,,,,,,,,,,SCLI,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,12,L,,,,,,,,,,,,,,,,,ERXX,,
PIED 13,02Pre,9/14/2023 11:37:28 PM,,,,,,,,,,,,,Lakin,Brannfors,,,,,,True,
PIED 13,02Pre,9/14/2023 11:37:28 PM,1,L,,,,,,,,,,,,,,,,,ASXX,,
PIED 13,02Pre,9/14/2023 11:37:28 PM,2,L,,,,,,,,,,,,,,,,,BRTE,,
PIED 13,02Pre,9/14/2023 11:37:28 PM,3,L,,,,,,,,,,,,,,,,,CAXX,,
PIED 13,02Pre,9/14/2023 11:37:28 PM,4,L,,,,,,,,,,,,,,,,,COAU,,
PIED 13,02Pre,9/14/2023 11:37:28 PM,5,L,,,,,,,,,,,,,,,,,LINE,,
PIED 13,02Pre,9/14/2023 11:37:28 PM,6,L,,,,,,,,,,,,,,,,,TOEX,,
PIED 13,02Pre,9/14/2023 11:37:28 PM,7,L,,,,,,,,,,,,,,,,,ARTR,,
PIED 13,02Pre,9/14/2023 11:37:28 PM,8,L,,,,,,,,,,,,,,,,,BXXX,,
PIED 13,02Pre,9/14/2023 11:37:28 PM,9,L,,,,,,,,,,,,,,,,,QUGA,,
PIED 13,02Pre,9/14/2023 11:37:28 PM,10,L,,,,,,,,,,,,,,,,,PAMU,,
PIED 13,02Pre,9/14/2023 11:37:28 PM,11,L,,,,, Nama dichotomum,,,,,,,,,,,,NADI,,
PIED 13,02Pre,9/14/2023 11:37:28 PM,12,L,,,,,,,,,,,,,,,,,TRXX,,
PIED 13,02Pre,9/14/2023 11:37:28 PM,13,L,,,,,,,,,,,,,,,,,SPXX,,
PIED 13,02Pre,9/14/2023 11:37:28 PM,14,L,,,,,,,,,,,,,,,,,PEBA,,
PIED 13,02Pre,9/14/2023 11:37:28 PM,15,L,,,,,,,,,,,,,,,,,CHFE,,
PIED 13,02Pre,9/14/2023 11:37:28 PM,16,L,,,,,,,,,,,,,,,,,SCLI,,
PIED 13,02Pre,9/14/2023 11:37:28 PM,17,L,,,,,,,,,,,,,,,,,MEAR,,
PIED 07,01Year5,5/3/1999 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIED 07,01Year5,5/3/1999 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FRAL,,
PIED 07,01Year5,5/3/1999 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PECE,,
PIED 07,01Year5,5/3/1999 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TOEX,,
PIED 07,01Year5,5/3/1999 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LUXX,,
PIED 07,01Year5,5/3/1999 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ANPA,,
PIED 07,01Year5,5/3/1999 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ESVI,,
PIED 07,01Year5,5/3/1999 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ASCA,,
PIED 07,02Pre,9/11/2023 10:37:18 PM,,,,,,,,,,,,,Brannfors,Brannfors,,,,,,True,
PIED 07,02Pre,9/11/2023 10:37:18 PM,1,L,,,,,,,,,,,,,,,,,SPXX,,
PIED 07,02Pre,9/11/2023 10:37:18 PM,2,L,,,,,,,,,,,,,,,,,PUST,,
PIED 07,02Pre,9/11/2023 10:37:18 PM,3,L,,,,,,,,,,,,,,,,,PEPA,,
PIED 07,02Pre,9/11/2023 10:37:18 PM,4,L,,,,,,,,,,,,,,,,,ERRA,,
PIED 07,02Pre,9/11/2023 10:37:18 PM,5,L,,,,,,,,,,,,,,,,,CHFE,,
PIED 07,02Pre,9/11/2023 10:37:18 PM,6,L,,,,,,,,,,,,,,,,,HYFI,,
PIED 07,02Pre,9/11/2023 10:37:18 PM,7,L,,,,,,,,,,,,,,,,,QUGA,,
PIED 07,02Pre,9/11/2023 10:37:18 PM,8,L,,,,,,,,,,,,,,,,,ARTR,,
PIED 07,02Pre,9/11/2023 10:37:18 PM,9,L,,,,,,,,,,,,,,,,,PELI,,
PIED 15,02Pre,9/10/2023 11:48:06 PM,,,,,,,,,,,,,Brannfors,Brannfors,,,,,,True,
PIED 15,02Pre,9/10/2023 11:48:06 PM,1,L,,,,,,,,,,,,,,,,,PUST,,
PIED 15,02Pre,9/10/2023 11:48:06 PM,2,L,,,,,,,,,,,,,,,,,HYFI,,
PIED 15,02Pre,9/10/2023 11:48:06 PM,3,L,,,,,,,,,,,,,,,,,ASXX,,
PIED 15,02Pre,9/10/2023 11:48:06 PM,4,L,,,,,,,,,,,,,,,,,ARXX3,,
PIED 15,02Pre,9/10/2023 11:48:06 PM,5,L,,,,,Dysphania graveolens,,,,,,,,,,,,DYGR,,
PIED 15,02Pre,9/10/2023 11:48:06 PM,6,L,,,,,,,,,,,,,,,,,THMO,,
PIED 15,02Pre,9/10/2023 11:48:06 PM,7,L,,,,,,,,,,,,,,,,,OPXX,,
PIED 15,02Pre,9/10/2023 11:48:06 PM,8,L,,,,,,,,,,,,,,,,,ESVI,,
PIED 15,02Pre,9/10/2023 11:48:06 PM,9,L,,,,,Sm white flowers; PHOTO,,,,,,,,,,,,SXXX,,
PIED 15,02Pre,9/10/2023 11:48:06 PM,10,L,,,,,,,,,,,,,,,,,PEBA,,
PIED 15,02Pre,9/10/2023 11:48:06 PM,11,L,,,,,Species unlikely (genus only more appropriate),,,,,,,,,,,,ECCO,,
PIED 15,02Pre,9/10/2023 11:48:06 PM,12,L,,,,,,,,,,,,,,,,,PAMU,,
PIED 02,01Year5,5/6/1999 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIED 02,01Year5,5/6/1999 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,GXXX,,
PIED 02,01Year5,5/6/1999 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PECE,,
PIED 02,01Year5,5/6/1999 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TOEX,,
PIED 02,01Year5,5/6/1999 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,AXXX,,
PIED 02,01Year5,5/6/1999 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX,,
PIED 02,01Year5,5/6/1999 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THMO,,
PIED 02,02Pre,9/11/2023 9:37:42 PM,,,,,,,,,,,,,Brannfors,Brannfors,,,,,,True,
PIED 02,02Pre,9/11/2023 9:37:42 PM,1,L,,,,,,,,,,,,,,,,,ERCI,,
PIED 02,02Pre,9/11/2023 9:37:42 PM,2,L,,,,,,,,,,,,,,,,,ERXX,,
PIED 02,02Pre,9/11/2023 9:37:42 PM,3,L,,,,,,,,,,,,,,,,,ERRA,,
PIED 02,02Pre,9/11/2023 9:37:42 PM,4,L,,,,,,,,,,,,,,,,,ASXX,,
PIED 02,02Pre,9/11/2023 9:37:42 PM,5,L,,,,,,,,,,,,,,,,,PAMU,,
PIED 02,02Pre,9/11/2023 9:37:42 PM,6,L,,,,,,,,,,,,,,,,,SCLI,,
PIED 02,02Pre,9/11/2023 9:37:42 PM,7,L,,,,,,,,,,,,,,,,,VETH,,
PIED 02,02Pre,9/11/2023 9:37:42 PM,8,L,,,,,Sporobolus cryptandrus; PHOTO TAKEN,,,,,,,,,,,,SPCR,,
PIED 02,02Pre,9/11/2023 9:37:42 PM,9,L,,,,,,,,,,,,,,,,,CHER,,
PIED 02,02Pre,9/11/2023 9:37:42 PM,10,L,,,,,,,,,,,,,,,,,BRTE,,
PIED 02,02Pre,9/11/2023 9:37:42 PM,11,L,,,,,,,,,,,,,,,,,ERXX-A,,
PIED 02,02Pre,9/11/2023 9:37:42 PM,12,L,,,,,Verbena bracteata; spreading weed (PHOTO),,,,,,,,,,,,VEBR,,
PIED 02,02Pre,9/11/2023 9:37:42 PM,13,L,,,,,,,,,,,,,,,,,PUTR,,
PIED 02,02Pre,9/11/2023 9:37:42 PM,14,L,,,,,Verbesina encelioides,,,,,,,,,,,,VEEN,,
PIED 02,02Pre,9/11/2023 9:37:42 PM,15,L,,,,,Verbena macdougalii,,,,,,,,,,,,VEMA,,
PIED 09,02Pre,9/13/2023 11:01:53 PM,,,,,,,,,,,,,Brannfors,Brannfors,,,,,,True,
PIED 09,02Pre,9/13/2023 11:01:53 PM,1,L,,,,,Eriogonum alatum,,,,,,,,,,,,ERAL,,
PIED 09,02Pre,9/13/2023 11:01:53 PM,2,L,,,,,,,,,,,,,,,,,PELI,,
PIED 09,02Pre,9/13/2023 11:01:53 PM,3,L,,,,,,,,,,,,,,,,,LOWR,,
PIED 09,02Pre,9/13/2023 11:01:53 PM,4,L,,,,,,,,,,,,,,,,,PEBA,,
PIED 09,02Pre,9/13/2023 11:01:53 PM,5,L,,,,,,,,,,,,,,,,,ERNA,,
PIED 09,02Pre,9/13/2023 11:01:53 PM,6,L,,,,,,,,,,,,,,,,,OPXX,,
PIED 09,02Pre,9/13/2023 11:01:53 PM,7,L,,,,,,,,,,,,,,,,,LUXX,,
PIED 09,02Pre,9/13/2023 11:01:53 PM,8,L,,,,,,,,,,,,,,,,,CAXX,,
PIED 09,02Pre,9/13/2023 11:01:53 PM,9,L,,,,,,,,,,,,,,,,,TOEX,,
PIED 09,02Pre,9/13/2023 11:01:53 PM,10,L,,,,,,,,,,,,,,,,,PUST,,
PIED 09,02Pre,9/13/2023 11:01:53 PM,11,L,,,,,,,,,,,,,,,,,ERXX,,
PIED 09,02Pre,9/13/2023 11:01:53 PM,12,L,,,,,,,,,,,,,,,,,ERRA,,
PIED 09,02Pre,9/13/2023 11:01:53 PM,13,L,,,,,Nama dichotomum,,,,,,,,,,,,NADI,,
PIED 09,02Pre,9/13/2023 11:01:53 PM,14,L,,,,,,,,,,,,,,,,,ESVI,,
PIED 09,02Pre,9/13/2023 11:01:53 PM,15,L,,,,,,,,,,,,,,,,,ANPA,,
PIED 09,02Pre,9/13/2023 11:01:53 PM,16,L,,,,,,,,,,,,,,,,,HYFI,,
PIED 09,02Pre,9/13/2023 11:01:53 PM,17,L,,,,,Amaranthus spp,,,,,,,,,,,,AMXX,,
PIED 09,02Pre,9/13/2023 11:01:53 PM,18,L,,,,,,,,,,,,,,,,,ASXX,,
PIED 09,02Pre,9/13/2023 11:01:53 PM,19,L,,,,,,,,,,,,,,,,,ARXX3,,
PIED 08,02Pre,9/14/2023 10:43:04 PM,,,,,,,,,,,,,Brannfors,Brannfors,,,,,,True,
PIED 08,02Pre,9/14/2023 10:43:04 PM,1,L,,,,,,,,,,,,,,,,,HYFI,,
PIED 08,02Pre,9/14/2023 10:43:04 PM,2,L,,,,,,,,,,,,,,,,,ERXX,,
PIED 08,02Pre,9/14/2023 10:43:04 PM,3,L,,,,,,,,,,,,,,,,,PIPO,,
PIED 08,02Pre,9/14/2023 10:43:04 PM,4,L,,,,,,,,,,,,,,,,,PEPA,,
PIED 08,02Pre,9/14/2023 10:43:04 PM,5,L,,,,,,,,,,,,,,,,,ESVI,,
PIED 08,02Pre,9/14/2023 10:43:04 PM,6,L,,,,,,,,,,,,,,,,,TOEX,,
PIED 08,02Pre,9/14/2023 10:43:04 PM,7,L,,,,,Eriogonum alatum,,,,,,,,,,,,ERAL,,
PIED 08,02Pre,9/14/2023 10:43:04 PM,8,L,,,,,,,,,,,,,,,,,PAMU,,
PIED 08,02Pre,9/14/2023 10:43:04 PM,9,L,,,,,,,,,,,,,,,,,ASXX,,
PIED 08,02Pre,9/14/2023 10:43:04 PM,10,L,,,,,,,,,,,,,,,,,GUSA,,
PIED 08,02Pre,9/14/2023 10:43:04 PM,11,L,,,,,,,,,,,,,,,,,YUBA,,
PIED 08,02Pre,9/14/2023 10:43:04 PM,12,L,,,,,,,,,,,,,,,,,LOWR,,
PIED 08,02Pre,9/14/2023 10:43:04 PM,13,L,,,,,,,,,,,,,,,,,ERRA,,
PIED 08,02Pre,9/14/2023 10:43:04 PM,14,L,,,,,,,,,,,,,,,,,PEBA,,
PIED 08,02Pre,9/14/2023 10:43:04 PM,15,L,,,,,,,,,,,,,,,,,CAXX,,
PIED 08,02Pre,9/14/2023 10:43:04 PM,16,L,,,,,,,,,,,,,,,,,OPXX,,
PIED 08,Pre,6/20/1992 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIED 08,Pre,6/20/1992 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,HYFI,,
PIED 08,Pre,6/20/1992 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PHEG,,
PIED 08,Pre,6/20/1992 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TOEX,,
PIED 08,Pre,6/20/1992 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEPA,,
PIED 08,Pre,6/20/1992 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,YUBA,,
PIED 08,Pre,6/20/1992 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THFE,,
PIED 08,Pre,6/20/1992 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOUT,,
PIED 08,Pre,6/20/1992 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PAMU,,
PIED 08,Pre,6/20/1992 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ASXX,,
PIED 08,Pre,6/20/1992 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERXX2,,
PIED 10,02Pre,9/13/2023 11:17:32 PM,,,,,,,,,,,,,Lakin,Brannfors,,,,,,True,
PIED 10,02Pre,9/13/2023 11:17:32 PM,1,L,,,,,,,,,,,,,,,,,ERRA,,
PIED 10,02Pre,9/13/2023 11:17:32 PM,2,L,,,,,,,,,,,,,,,,,HYFI,,
PIED 10,02Pre,9/13/2023 11:17:32 PM,3,L,,,,,,,,,,,,,,,,,TOEX,,
PIED 10,02Pre,9/13/2023 11:17:32 PM,4,L,,,,,,,,,,,,,,,,,EUBR,,
PIED 10,02Pre,9/13/2023 11:17:32 PM,5,L,,,,,Psoralidium tenuiflorum,,,,,,,,,,,,PSTE,,
PIED 10,02Pre,9/13/2023 11:17:32 PM,6,L,,,,,,,,,,,,,,,,,KOMA,,
PIED 10,02Pre,9/13/2023 11:17:32 PM,7,L,,,,,Verbesina enceliodes,,,,,,,,,,,,VEEN,,
PIED 10,02Pre,9/13/2023 11:17:32 PM,8,L,,,,,,,,,,,,,,,,,CIXX,,
PIED 10,02Pre,9/13/2023 11:17:32 PM,9,L,,,,,,,,,,,,,,,,,ERXX,,
PIED 10,02Pre,9/13/2023 11:17:32 PM,10,L,,,,,,,,,,,,,,,,,PAMU,,
PIED 10,02Pre,9/13/2023 11:17:32 PM,11,L,,,,,,,,,,,,,,,,,ERNA,,
PIED 10,02Pre,9/13/2023 11:17:32 PM,12,L,,,,,,,,,,,,,,,,,PEPU,,
PIED 06,02Pre,9/13/2023 10:29:41 PM,,,,,,,,,,,,,Lakin,Brannfors,,,,,,True,
PIED 06,02Pre,9/13/2023 10:29:41 PM,1,L,,,,,,,,,,,,,,,,,YUBA,,
PIED 06,02Pre,9/13/2023 10:29:41 PM,2,L,,,,,,,,,,,,,,,,,CHFE,,
PIED 06,02Pre,9/13/2023 10:29:41 PM,3,L,,,,,,,,,,,,,,,,,PAMU,,
PIED 06,02Pre,9/13/2023 10:29:41 PM,4,L,,,,,,,,,,,,,,,,,ARXX3,,
PIED 06,02Pre,9/13/2023 10:29:41 PM,5,L,,,,,,,,,,,,,,,,,OPXX,,
PIED 06,02Pre,9/13/2023 10:29:41 PM,6,L,,,,,,,,,,,,,,,,,TOEX,,
PIED 06,02Pre,9/13/2023 10:29:41 PM,7,L,,,,,,,,,,,,,,,,,BXXX,,
PIED 06,02Pre,9/13/2023 10:29:41 PM,8,L,,,,,,,,,,,,,,,,,ANMA,,
PIED 06,02Pre,9/13/2023 10:29:41 PM,9,L,,,,,Mahonia fremontii,,,,,,,,,,,,MAFR,,
PIED 06,02Pre,9/13/2023 10:29:41 PM,10,L,,,,,,,,,,,,,,,,,SPXX,,
PIED 06,02Pre,9/13/2023 10:29:41 PM,11,L,,,,,,,,,,,,,,,,,POFE,,
PIED 06,02Pre,9/13/2023 10:29:41 PM,12,L,,,,,,,,,,,,,,,,,ERXX2,,
PIED 06,02Pre,9/13/2023 10:29:41 PM,13,L,,,,,,,,,,,,,,,,,PUST,,
PIED 06,02Pre,9/13/2023 10:29:41 PM,14,L,,,,,,,,,,,,,,,,,PEBA,,
PIED 06,02Pre,9/13/2023 10:29:41 PM,15,L,,,,,,,,,,,,,,,,,ESVI,,
PIED 06,02Pre,9/13/2023 10:29:41 PM,16,L,,,,,,,,,,,,,,,,,ARCA,,
PIED 11,01Year5,6/10/1998 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIED 11,01Year5,6/10/1998 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEPA,,
PIED 11,01Year5,6/10/1998 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ANPA,,
