MacroPlot.Name,Monitoring.Status,Date,Index,Transect,Quadrat,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumQuadTran,QuadLen,QuadWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species.Symbol,Visited,X
PIAB 13,01Year1,9/2/2002 12:00:00 AM,6,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,01Year1,9/2/2002 12:00:00 AM,7,1,1,D,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,01Year1,9/2/2002 12:00:00 AM,8,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,01Year1,9/2/2002 12:00:00 AM,9,1,1,D,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,01Year1,9/2/2002 12:00:00 AM,10,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIAB 13,01Year1,9/2/2002 12:00:00 AM,11,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIAB 13,01Year2,7/31/2003 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
PIAB 13,01Year2,7/31/2003 12:00:00 AM,1,1,1,L,,X,4,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,01Year2,7/31/2003 12:00:00 AM,2,1,1,D,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,01Year2,7/31/2003 12:00:00 AM,3,1,1,D,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,01Year2,7/31/2003 12:00:00 AM,4,1,1,L,,X,3,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,01Year2,7/31/2003 12:00:00 AM,5,1,1,D,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,01Year2,7/31/2003 12:00:00 AM,6,1,1,L,,X,10,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,01Year2,7/31/2003 12:00:00 AM,7,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,01Year2,7/31/2003 12:00:00 AM,8,1,1,L,,X,3,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,01Year2,7/31/2003 12:00:00 AM,9,1,1,D,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,01Year2,7/31/2003 12:00:00 AM,10,1,1,L,,X,3,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIAB 13,01Year2,7/31/2003 12:00:00 AM,11,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIAB 13,01Year2,7/31/2003 12:00:00 AM,12,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIAB 13,01Year5,8/1/2006 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
PIAB 13,01Year5,8/1/2006 12:00:00 AM,1,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,01Year5,8/1/2006 12:00:00 AM,2,1,1,D,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,01Year5,8/1/2006 12:00:00 AM,3,1,1,L,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,01Year5,8/1/2006 12:00:00 AM,4,1,1,D,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,01Year5,8/1/2006 12:00:00 AM,5,1,1,L,,X,5,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,01Year5,8/1/2006 12:00:00 AM,6,1,1,D,,X,3,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,01Year5,8/1/2006 12:00:00 AM,7,1,1,L,,X,4,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,01Year5,8/1/2006 12:00:00 AM,8,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,01Year5,8/1/2006 12:00:00 AM,9,1,1,L,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIAB 13,01Year5,8/1/2006 12:00:00 AM,10,1,1,L,,X,4,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIAB 13,01Year5,8/1/2006 12:00:00 AM,11,1,1,L,,X,4,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIAB 13,01Year5,8/1/2006 12:00:00 AM,12,1,1,L,,X,13,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIAB 13,02Post,8/27/2009 9:25:46 AM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
PIAB 13,02Post,8/27/2009 9:25:46 AM,-2147483648,1,1,D,,,4,0.6,1,,,,,,,,,,,,,,,,POTR,,
PIAB 13,02Post,8/27/2009 9:25:46 AM,-2147483647,1,1,L,,,2,2,1,,,,,,,,,,,,,,,,POTR,,
PIAB 13,02Post,8/27/2009 9:25:46 AM,-2147483646,1,1,D,,,3,0.3,1,,,,,,,,,,,,,,,,POTR,,
PIAB 13,02Post,8/27/2009 9:25:46 AM,-2147483645,1,1,D,,,2,0.6,1,,,,,,,,,,,,,,,,ABCO,,
PIAB 13,02Post,8/27/2009 9:25:46 AM,-2147483644,1,1,D,,,2,0.15,1,,,,,,,,,,,,,,,,ABCO,,
PIAB 13,02Year1,7/26/2010 9:36:50 AM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
PIAB 13,02Year2,7/19/2011 2:30:56 PM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
PIAB 13,02Year2,7/19/2011 2:30:56 PM,-2147483648,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIAB 13,02Year5,8/20/2014 1:40:03 PM,,,,,,,,,,,,,,1,1,10,5,50,Brannfors,Ali,,,,,,True,
PIAB 13,02Year5,8/20/2014 1:40:03 PM,-2147483648,1,1,L,,,131,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIAB 13,02Year5,8/20/2014 1:40:03 PM,-2147483647,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,POTR,,
PIAB 13,03Year1,8/19/2019 11:40:36 AM,,,,,,,,,,,,,,1,1,10,5,50,BYRNE; BRANNFORS,RIOS,,,,,,True,
PIAB 13,03Year1,8/19/2019 11:40:36 AM,-2147483648,1,1,L,,,129,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIAB 13,03Year1,8/19/2019 11:40:36 AM,-2147483647,1,1,L,,,31,1,1,,,,,,,,,,,,,,,,PIPO,,
PIAB 13,03Year1,8/19/2019 11:40:36 AM,-2147483646,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,POTR,,
PIAB 13,03Year1,8/19/2019 11:40:36 AM,-2147483645,1,1,L,,,1,1,1,,,,,,,,,,,,,,,,POTR,,
PIAB 13,03Year2,8/13/2020 9:08:54 AM,,,,,,,,,,,,,,1,1,10,5,50,BRANNFORS; LALOR,LAKIN,,,,,,True,
PIAB 13,03Year2,8/13/2020 9:08:54 AM,-2147483648,1,1,L,,,121,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIAB 13,03Year2,8/13/2020 9:08:54 AM,-2147483647,1,1,L,,,64,1,1,,,,,,,,,,,,,,,,PIPO,,
PIAB 13,03Year2,8/13/2020 9:08:54 AM,-2147483646,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,PIPO,,
PIAB 13,03Year2,8/13/2020 9:08:54 AM,-2147483645,1,1,L,,,2,0.6,1,,,,,,,,,,,,,,,,POTR,,
PIAB 13,03Year2,8/13/2020 9:08:54 AM,-2147483644,1,1,L,,,1,1,1,,,,,,,,,,,,,,,,POTR,,
PIAB 13,03Year5,7/13/2023 12:09:34 PM,,,,,,,,,,,,,,1,1,10,5,50,Brey; Christensen; Tumicki ,Humphrey,,,,,,True,
PIAB 13,03Year5,7/13/2023 12:09:34 PM,1,1,1,L,,,43,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIAB 13,03Year5,7/13/2023 12:09:34 PM,2,1,1,L,,,62,1,1,,,,,,,,,,,,,,,,PIPO,,
PIAB 13,03Year5,7/13/2023 12:09:34 PM,3,1,1,L,,,12,2,1,,,,,,,,,,,,,,,,PIPO,,
PIAB 13,03Year5,7/13/2023 12:09:34 PM,4,1,1,L,,,2,1,1,,,,,,,,,,,,,,,,POTR,,
PIAB 13,PR01,5/21/1996 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
PIAB 13,PR01,5/21/1996 12:00:00 AM,1,1,1,L,,X,10,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,PR01,5/21/1996 12:00:00 AM,2,1,1,L,,X,20,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,PR01,5/21/1996 12:00:00 AM,3,1,1,L,,X,12,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,PR01,5/21/1996 12:00:00 AM,4,1,1,L,,X,3,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,PR01,5/21/1996 12:00:00 AM,5,1,1,L,,X,3,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,PR01,5/21/1996 12:00:00 AM,6,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIAB 13,PR01,5/21/1996 12:00:00 AM,7,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIAB 13,Pre,7/28/1999 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
PIAB 13,Pre,7/28/1999 12:00:00 AM,1,1,1,L,,X,9,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,Pre,7/28/1999 12:00:00 AM,2,1,1,L,,X,9,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,Pre,7/28/1999 12:00:00 AM,3,1,1,L,,X,8,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,Pre,7/28/1999 12:00:00 AM,4,1,1,L,,X,4,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,Pre,7/28/1999 12:00:00 AM,5,1,1,L,,X,3,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 13,Pre,7/28/1999 12:00:00 AM,6,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIAB 13,Pre,7/28/1999 12:00:00 AM,7,1,1,L,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,,
PIAB 13,Pre,7/28/1999 12:00:00 AM,8,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,,
PIAB 11,01Post,9/23/2004 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
PIAB 11,01Post,9/23/2004 12:00:00 AM,1,1,1,D,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 11,01Post,9/23/2004 12:00:00 AM,2,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 11,01Post,9/23/2004 12:00:00 AM,3,1,1,D,,X,3,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIAB 11,01Post,9/23/2004 12:00:00 AM,4,1,1,D,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIAB 11,01Post,9/23/2004 12:00:00 AM,5,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,,
PIAB 11,01Post,9/23/2004 12:00:00 AM,6,1,1,D,,X,3,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,,
PIAB 11,01Post,9/23/2004 12:00:00 AM,7,1,1,D,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,,
PIAB 11,01Post,9/23/2004 12:00:00 AM,8,1,1,D,,X,1,4,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,,
PIAB 11,01Year1,7/28/2005 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
PIAB 11,01Year1,7/28/2005 12:00:00 AM,1,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 11,01Year1,7/28/2005 12:00:00 AM,2,1,1,L,,,3,0.15,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,,
PIAB 11,01Year10,8/18/2014 1:37:05 PM,,,,,,,,,,,,,,1,1,5,10,50,Brannfors,Ali,,,,,,True,
PIAB 11,01Year10,8/18/2014 1:37:05 PM,-2147483648,1,1,L,,,7,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIAB 11,01Year10,8/18/2014 1:37:05 PM,-2147483647,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,POTR,,
PIAB 11,01Year2,7/3/2006 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
PIAB 11,01Year2,7/3/2006 12:00:00 AM,1,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIAB 11,01Year2,7/3/2006 12:00:00 AM,2,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIAB 11,01Year5,7/13/2009 4:50:24 PM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
PIAB 11,01Year5,7/13/2009 4:50:24 PM,-2147483648,1,1,D,,,1,1,1,,,,,,,,,,,,,,,,PSME,,
PIAB 11,01Year5,7/13/2009 4:50:24 PM,-2147483647,1,1,D,,,2,2,1,,,,,,,,,,,,,,,,PSME,,
PIAB 11,01Year5,7/13/2009 4:50:24 PM,-2147483646,1,1,L,,,9,0.15,1,,,,,,,,,,,,,,,,POTR,,
PIAB 11,01Year5,7/13/2009 4:50:24 PM,-2147483645,1,1,L,,,4,0.3,1,,,,,,,,,,,,,,,,POTR,,
PIAB 11,01Year5,7/13/2009 4:50:24 PM,-2147483644,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,POTR,,
PIAB 11,01Year5,7/13/2009 4:50:24 PM,-2147483643,1,1,L,,,1,0.15,1,,,,,,,,,,,,,,,,PIPO,,
PIAB 11,01Year5,7/13/2009 4:50:24 PM,-2147483642,1,1,L,,,1,0.3,1,,,,,,,,,,,,,,,,PIPO,,
PIAB 11,PR01,7/14/1993 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483648,1,1,L,,,28,0.3,1,,,,,,,,,,,,,,,,ABCO,,
PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483647,1,1,L,,,5,0.15,1,,,,,,,,,,,,,,,,ABCO,,
PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483646,1,1,L,,,10,0.6,1,,,,,,,,,,,,,,,,ABCO,,
PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483645,1,1,L,,,5,2,1,,,,,,,,,,,,,,,,ABCO,,
PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483644,1,1,L,,,3,1,1,,,,,,,,,,,,,,,,ABCO,,
PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483643,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,PSME,,
PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483642,1,1,L,,,2,1,1,,,,,,,,,,,,,,,,PSME,,
PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483641,1,1,L,,,5,2,1,,,,,,,,,,,,,,,,PSME,,
PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483640,1,1,L,,,4,0.6,1,,,,,,,,,,,,,,,,POTR,,
PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483639,1,1,L,,,2,0.3,1,,,,,,,,,,,,,,,,POTR,,
PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483638,1,1,L,,,2,0.15,1,,,,,,,,,,,,,,,,POTR,,
PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483637,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,PIEN,,
PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483636,1,1,L,,,1,0.15,1,,,,,,,,,,,,,,,,PSME,,
PIAB 11,PR02,7/11/1997 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
PIAB 11,PR02,7/11/1997 12:00:00 AM,1,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 11,PR02,7/11/1997 12:00:00 AM,2,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,,
PIAB 11,PR02,7/11/1997 12:00:00 AM,3,1,1,L,,X,3,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIAB 11,PR02,7/11/1997 12:00:00 AM,4,1,1,L,,X,9,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIAB 11,PR02,7/11/1997 12:00:00 AM,5,1,1,L,,X,19,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIAB 11,PR02,7/11/1997 12:00:00 AM,6,1,1,L,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIAB 11,PR02,7/11/1997 12:00:00 AM,7,1,1,L,,X,4,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,,
PIAB 11,PR02,7/11/1997 12:00:00 AM,8,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,,
