MacroPlot.Name,Monitoring.Status,Date,Index,Transect,Slope,LogNum,Dia,DecayCl,CWDFuConSt,Comment,UV1,UV2,UV3,NumTran,TranLen,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Visited,X
PIAB 20,01Year2,6/24/2003 12:00:00 AM,10,3,2,,4.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIAB 20,01Year2,6/24/2003 12:00:00 AM,11,3,2,,3.5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIAB 20,01Year2,6/24/2003 12:00:00 AM,12,4,6,,4,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,01Year2,6/24/2003 12:00:00 AM,13,4,6,,4,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIAB 20,01Year2,6/24/2003 12:00:00 AM,14,4,6,,5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,01Year2,6/24/2003 12:00:00 AM,15,4,6,,3.2,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,01Year5,8/23/2006 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIAB 20,01Year5,8/23/2006 12:00:00 AM,1,1,2,,6,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 20,01Year5,8/23/2006 12:00:00 AM,2,1,2,,7,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 20,01Year5,8/23/2006 12:00:00 AM,3,1,2,,6,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 20,01Year5,8/23/2006 12:00:00 AM,4,1,2,,3.1,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 20,01Year5,8/23/2006 12:00:00 AM,5,1,2,,4,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 20,01Year5,8/23/2006 12:00:00 AM,6,1,2,,6,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 20,01Year5,8/23/2006 12:00:00 AM,7,1,2,,4,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 20,01Year5,8/23/2006 12:00:00 AM,8,1,2,,4.5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIAB 20,01Year5,8/23/2006 12:00:00 AM,9,2,2,,9,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIAB 20,01Year5,8/23/2006 12:00:00 AM,10,2,2,,3.5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIAB 20,01Year5,8/23/2006 12:00:00 AM,11,2,2,,5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIAB 20,01Year5,8/23/2006 12:00:00 AM,12,3,2,,5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIAB 20,01Year5,8/23/2006 12:00:00 AM,13,4,6,,4.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,01Year5,8/23/2006 12:00:00 AM,14,4,6,,5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,01Year5,8/23/2006 12:00:00 AM,15,4,6,,4,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,01Year5,8/23/2006 12:00:00 AM,16,4,6,,7,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,01Year5,8/23/2006 12:00:00 AM,17,4,6,,3.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,02Post,8/26/2009 2:54:09 PM,,,,,,,,,,,,4,50,,,,,,,True,
PIAB 20,02Post,8/26/2009 2:54:09 PM,-2147483648,1,2,,13,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Post,8/26/2009 2:54:09 PM,-2147483647,3,2,,9,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Post,8/26/2009 2:54:09 PM,-2147483646,4,6,,3.5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Post,8/26/2009 2:54:09 PM,-2147483645,4,6,,3.1,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Post,8/26/2009 2:54:09 PM,-2147483644,4,6,,5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Post,8/26/2009 2:54:09 PM,-2147483643,4,6,,3.1,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Post,8/26/2009 2:54:09 PM,-2147483642,4,6,,6,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Post,8/26/2009 2:54:09 PM,-2147483641,4,6,,5.5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Post,8/26/2009 2:54:09 PM,-2147483640,4,6,,3.5,4,PIAB,,,,,,,,,,,,,,
PIAB 20,02Year1,7/12/2010 9:03:03 AM,,,,,,,,,,,,4,50,,,,,,,True,
PIAB 20,02Year1,7/12/2010 9:03:03 AM,-2147483648,1,2,,12,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Year1,7/12/2010 9:03:03 AM,-2147483647,3,2,,8.5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Year1,7/12/2010 9:03:03 AM,-2147483646,4,6,,3.1,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Year1,7/12/2010 9:03:03 AM,-2147483645,4,6,,3.5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Year1,7/12/2010 9:03:03 AM,-2147483644,4,6,,4,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Year1,7/12/2010 9:03:03 AM,-2147483643,4,6,,5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Year1,7/12/2010 9:03:03 AM,-2147483642,4,6,,6.5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Year1,7/12/2010 9:03:03 AM,-2147483641,4,6,,5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Year2,6/30/2011 1:24:41 PM,,,,,,,,,,,,4,50,,,,,,,True,
PIAB 20,02Year2,6/30/2011 1:24:41 PM,-2147483648,1,2,,12,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Year2,6/30/2011 1:24:41 PM,-2147483647,3,2,,7.5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Year2,6/30/2011 1:24:41 PM,-2147483646,4,6,,6,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Year2,6/30/2011 1:24:41 PM,-2147483645,4,6,,5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Year2,6/30/2011 1:24:41 PM,-2147483644,4,6,,5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Year5,8/12/2014 8:29:30 PM,,,,,,,,,,,,4,50,Byrne; Shawcross,Ali,,,,,True,
PIAB 20,02Year5,8/12/2014 8:29:30 PM,-2147483648,1,2,1,9.5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Year5,8/12/2014 8:29:30 PM,-2147483647,1,2,2,11,4,PIAB,,,,,,,,,,,,,,
PIAB 20,02Year5,8/12/2014 8:29:30 PM,-2147483646,3,2,3,8,4,PIAB,,,,,,,,,,,,,,
PIAB 20,02Year5,8/12/2014 8:29:30 PM,-2147483645,4,6,4,4,4,PIAB,,,,,,,,,,,,,,
PIAB 20,02Year5,8/12/2014 8:29:30 PM,-2147483644,4,6,5,6,3,PIAB,,,,,,,,,,,,,,
PIAB 20,02Year5,8/12/2014 8:29:30 PM,-2147483643,4,6,6,5,4,PIAB,,,,,,,,,,,,,,
PIAB 20,03Post,11/22/2017 6:01:36 PM,,,,,,,,,,,,4,50,Brannfors; McClure,McClure,,,,,True,
PIAB 20,03Post,11/22/2017 6:01:36 PM,-2147483648,1,2,1,9.5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,03Post,11/22/2017 6:01:36 PM,-2147483647,1,2,2,11,4,PIAB,,,,,,,,,,,,,,
PIAB 20,03Post,11/22/2017 6:01:36 PM,-2147483646,2,2,3,4,4,PIAB,,,,,,,,,,,,,,
PIAB 20,03Post,11/22/2017 6:01:36 PM,-2147483645,3,2,4,4,4,PIAB,,,,,,,,,,,,,,
PIAB 20,03Post,11/22/2017 6:01:36 PM,-2147483644,3,2,5,3,3,PIAB,,,,,,,,,,,,,,
PIAB 20,03Post,11/22/2017 6:01:36 PM,-2147483643,3,2,6,11.5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,03Post,11/22/2017 6:01:36 PM,-2147483642,3,2,7,4,3,PIAB,,,,,,,,,,,,,,
PIAB 20,03Post,11/22/2017 6:01:36 PM,-2147483641,4,6,8,4.5,4,PIAB,,,,,,,,,,,,,,
PIAB 20,03Post,11/22/2017 6:01:36 PM,-2147483640,4,6,9,3,3,PIAB,,,,,,,,,,,,,,
PIAB 20,03Post,11/22/2017 6:01:36 PM,-2147483639,4,6,10,6.5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,03Post,11/22/2017 6:01:36 PM,-2147483638,4,6,11,4.5,4,PIAB,,,,,,,,,,,,,,
PIAB 20,03Post,11/22/2017 6:01:36 PM,-2147483637,4,6,12,7,3,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year1,7/3/2018 3:12:57 PM,,,,,,,,,,,,4,50,DANG;KATICH;BENSON,DANG,,,,,True,
PIAB 20,03Year1,7/3/2018 3:12:57 PM,-2147483648,1,2,1,8.5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year1,7/3/2018 3:12:57 PM,-2147483647,1,2,2,13,4,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year1,7/3/2018 3:12:57 PM,-2147483646,2,2,3,7,4,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year1,7/3/2018 3:12:57 PM,-2147483645,3,2,4,4.5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year1,7/3/2018 3:12:57 PM,-2147483644,3,2,5,13.5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year1,7/3/2018 3:12:57 PM,-2147483643,3,2,6,7.5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year1,7/3/2018 3:12:57 PM,-2147483642,4,6,7,7,3,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year1,7/3/2018 3:12:57 PM,-2147483641,4,6,8,6,3,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year2,8/7/2019 12:00:00 PM,,,,,,,,,,,,4,50,BRANNFORS,RIOS,,,,,True,
PIAB 20,03Year2,8/7/2019 12:00:00 PM,-2147483648,1,2,1,11,4,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year2,8/7/2019 12:00:00 PM,-2147483647,1,2,2,9.5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year2,8/7/2019 12:00:00 PM,-2147483646,1,2,3,9,4,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year2,8/7/2019 12:00:00 PM,-2147483645,2,2,4,4,4,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year2,8/7/2019 12:00:00 PM,-2147483644,3,2,5,4,3,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year2,8/7/2019 12:00:00 PM,-2147483643,3,2,6,8.5,4,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year2,8/7/2019 12:00:00 PM,-2147483642,4,6,7,6.5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year2,8/7/2019 12:00:00 PM,-2147483641,4,6,8,6,3,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year2,8/7/2019 12:00:00 PM,-2147483640,4,6,9,3.5,4,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year2,8/7/2019 12:00:00 PM,-2147483639,4,6,10,4,4,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year5,8/10/2022 11:43:30 AM,,,,,,,,,,,,4,50,Coppe,Coppe,,,,,True,
PIAB 20,03Year5,8/10/2022 11:43:30 AM,1,1,2,1,10,4,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year5,8/10/2022 11:43:30 AM,2,3,2,2,4.5,3,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year5,8/10/2022 11:43:30 AM,3,3,2,3,12,3,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year5,8/10/2022 11:43:30 AM,4,4,6,4,7,3,PIAB,,,,,,,,,,,,,,
PIAB 20,03Year5,8/10/2022 11:43:30 AM,5,4,6,5,6,4,PIAB,,,,,,,,,,,,,,
PIAB 20,PR01,6/5/1996 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIAB 20,PR01,6/5/1996 12:00:00 AM,1,1,2,,6.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 20,PR01,6/5/1996 12:00:00 AM,2,1,2,,8.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 20,PR01,6/5/1996 12:00:00 AM,3,1,2,,3.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 20,PR01,6/5/1996 12:00:00 AM,4,1,2,,5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIAB 20,PR01,6/5/1996 12:00:00 AM,5,2,2,,7.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIAB 20,PR01,6/5/1996 12:00:00 AM,6,2,2,,5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIAB 20,PR01,6/5/1996 12:00:00 AM,7,3,6,,3.8,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,PR01,6/5/1996 12:00:00 AM,8,3,6,,6.4,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,PR01,6/5/1996 12:00:00 AM,9,3,6,,5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,PR01,6/5/1996 12:00:00 AM,10,3,6,,4.5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIAB 20,PR01,6/5/1996 12:00:00 AM,11,3,6,,3.1,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIAB 20,PR01,6/5/1996 12:00:00 AM,12,3,6,,4.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,PR01,6/5/1996 12:00:00 AM,13,3,6,,3.5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIAB 20,PR01,6/5/1996 12:00:00 AM,14,3,6,,6.3,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,PR01,6/5/1996 12:00:00 AM,15,3,6,,6,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,PR01,6/5/1996 12:00:00 AM,16,3,6,,4,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,PR01,6/5/1996 12:00:00 AM,17,3,6,,6,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,PR01,6/5/1996 12:00:00 AM,18,3,6,,5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,PR01,6/5/1996 12:00:00 AM,19,3,6,,4.8,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,PR01,6/5/1996 12:00:00 AM,20,3,6,,7.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,PR01,6/5/1996 12:00:00 AM,21,3,6,,5.3,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIAB 20,Pre,8/25/1999 12:00:00 AM,1,1,2,,5.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,2,1,2,,6,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,3,1,2,,8.5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,4,1,2,,8,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,5,1,2,,6.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,6,1,2,,5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,7,1,2,,7,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,8,1,2,,6,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,9,1,2,,4,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,10,1,2,,8,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,11,2,2,,8,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,12,2,2,,5.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,13,2,2,,5.5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,14,3,6,,5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,15,3,6,,4,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,16,3,6,,7,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,17,3,6,,3.5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,18,3,6,,6,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,19,3,6,,8,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,20,3,6,,5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,21,3,6,,7.5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,22,3,6,,6,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,23,3,6,,3.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,24,3,6,,6.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,25,3,6,,5.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,26,3,6,,3.5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,27,3,6,,4.5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIAB 20,Pre,8/25/1999 12:00:00 AM,28,3,6,,5.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 13,01Post,10/4/2001 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIAB 13,01Post,10/4/2001 12:00:00 AM,1,1,29,,4.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIAB 13,01Post,10/4/2001 12:00:00 AM,2,1,29,,7,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIAB 13,01Post,10/4/2001 12:00:00 AM,3,1,29,,5.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIAB 13,01Post,10/4/2001 12:00:00 AM,4,2,2,,12,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIAB 13,01Year1,9/2/2002 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIAB 13,01Year1,9/2/2002 12:00:00 AM,1,1,29,,4,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIAB 13,01Year1,9/2/2002 12:00:00 AM,2,1,29,,7.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
